,Index,Index_Count,Part-I,Part-I_Count,Part-2,Part-2_Count,Part-3,Part-3_Count,Part-IV-A-1,Part-IV-A-1_Count,Part-IV-A-2,Part-IV-A-2_Count,Part-IV-A-3,Part-IV-A-3_Count,Part-IV-A-4,Part-IV-A-4_Count,Part-IV-A-5,Part-IV-A-5_Count,Part-IV-B-1,Part-IV-B-1_Count,Part-IV-B-2,Part-IV-B-2_Count,Part-IV-B-3,Part-IV-B-3_Count,Part-IV-B-4,Part-IV-B-4_Count,Part-IV-B-5,Part-IV-B-5_Count,Part-IV-C-1,Part-IV-C-1_Count,Part-IV-C-2a,Part-IV-C-2a_Count,Part-IV-C-2b,Part-IV-C-2b_Count,Part-IV-C-2c,Part-IV-C-2c_Count,Part-IV-C-3,Part-IV-C-3_Count,Part-IV-C-4,Part-IV-C-4_Count,Part-IV-C-5,Part-IV-C-5_Count,Part-IV-C-6a,Part-IV-C-6a_Count,Part-IV-C-6b,Part-IV-C-6b_Count,Part-IV-C-6c,Part-IV-C-6c_Count,Part-IV-C-7a,Part-IV-C-7a_Count,Part-IV-C-7b,Part-IV-C-7b_Count,Part-IV-C-8,Part-IV-C-8_Count,Part-IV-C-9a,Part-IV-C-9a_Count,Part-IV-C-9b,Part-IV-C-9b_Count,Part-V-A-Vol-IA,Part-V-A-Vol-IA_Count,Part-V-A-Vol-IB,Part-V-A-Vol-IB_Count,Part-V-A-Vol-IC,Part-V-A-Vol-IC_Count,Part-V-A-Vol-IID,Part-V-A-Vol-IID_Count,Part-V-B-1,Part-V-B-1_Count,Part-V-B-2a,Part-V-B-2a_Count,Part-V-B-2b,Part-V-B-2b_Count,Part-V-B-3a,Part-V-B-3a_Count,Part-V-B-3b,Part-V-B-3b_Count,Part-V-B-3c,Part-V-B-3c_Count,Part-V-B-3d,Part-V-B-3d_Count,Part-V-B-4-Book-I,Part-V-B-4-Book-I_Count,Part-V-B-4-Book-II,Part-V-B-4-Book-II_Count,Part-VI-A,Part-VI-A_Count,Part-VI-B,Part-VI-B_Count,Part-VI-C-1,Part-VI-C-1_Count,Part-VI-C-2,Part-VI-C-2_Count,Part-VI-C-3,Part-VI-C-3_Count,Part-VI-C-4,Part-VI-C-4_Count
734,,,,,,,,,,,,,,,,,U.S. Army,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The United States Government,4.0,the Air FOrce,1.0,the National Assembly,2.0,PronoSed,1,SEATO Military Advisers,2.0,pri,4.0,U.S-GVN,1.0,,,,,nationa,2.0,,,,,,,,
735,,,,,,,,,,,,,,,,,U.S. Army Area Handbook,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Vietnamese Government,1.0,the American Delegation,1.0,the National Congress,1.0,QTE,8,SEATO Unconventional Warfare,1.0,pro-Chincse Communist,1.0,U.S. -G.V.N.,1.0,,,,,national democratic coalition administration,1.0,,,,,,,,
736,,,,,,,,,,,,,,,,,U.S. Army MAP Ordnance,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tho ""Plaine des Jones",1.0,the Associated Itates of Indochina,1.0,the National Security Council,8.0,QUOTE,6,SEATO forces Control,1.0,pro-Contmunist,1.0,U.S. Army,3.0,,,,,national reunification,1.0,,,,,,,,
737,,,,,,,,,,,,,,,,,U.S. Army Special Forces,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tho Information CffiCor,1.0,the British Chiefs of Staff,1.0,the National Vietnamese Navy,1.0,QlOn,1,SEATOpublic,1.0,pro-Diem,1.0,U.S. Army Forces Pacific,1.0,,,,,neu tralityforSouth,1.0,,,,,,,,
738,,,,,,,,,,,,,,,,,U.S. Congress,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thttipn,1.0,the British GoVernment,1.0,the Navarre Concept,2.0,Quote,3,SEC,3.0,pro-Frcc World,1.0,U.S. Army Security Agenoy Security Agency,1.0,,,,,neutraUty,1.0,,,,,,,,
739,,,,,,,,,,,,,,,,,"U.S. Congress,",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TnclOcbinh,1.0,the British Of Singapore,1.0,the ODaniel Military Mission to Indochina,1.0,QurselVes,1,SECRET INCOMING TELEGRAM DEPARTMENT OF STATE ACTION,1.0,pro-Free World,2.0,U.S. Dcfense,1.0,,,,,nutua!,1.0,,,,,,,,
740,,,,,,,,,,,,,,,,,U.S. Defense Intelligence Agency,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tndo-Chim',1.0,the Central Intelligence Agency,1.0,the Office,1.0,RADFORD,3,SECURITY,1.0,proWestern,1.0,U.S. Defense,1.0,,,,,o.t,1.0,,,,,,,,
741,,,,,,,,,,,,,,,,,U.S. Department,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tnrlo China,1.0,the Chiefs of Staff,1.0,the Peace Observation Commission,1.0,RCK,1,SEE EMBASSY,1.0,promo,1.0,U.S. Foreign Service,1.0,,,,,o1utc1y,1.0,,,,,,,,
742,,,,,,,,,,,,,,,,,U.S. Department of State,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TntePtgence,1.0,the Chiefs of Staffs,1.0,the Phased Force Basis,1.0,RCT Underway,1,SEE PARAGRAPH 7B BELOW,1.0,rcCeivod,1.0,U.S. Foreign Servioe,1.0,,,,,oCand,1.0,,,,,,,,
743,,,,,,,,,,,,,,,,,U.S. Dept,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tonkin,17.0,the Chiefs of State,1.0,the Planning Board,6.0,RECOlll END ATIONS,1,SEKT DEPARTMENT,1.0,sElbridge Durbrow Elbridge Durbrow Enclosure Special Report on Current Internal Security Situation COPIES POUCHED TO CINCPAC POLAD,1.0,U.S. Government,3.0,,,,,pOace,1.0,,,,,,,,
744,,,,,,,,,,,,,,,,,U.S. Dept of State,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treasury,6.0,the Chinese,1.0,the Political Conference,2.0,REFERENCE Planning Board Report,1,SEMS1,1.0,st will co.,1.0,U.S. Information Agency,1.0,,,,,peace'1,1.0,,,,,,,,
745,,,,,,,,,,,,,,,,,"U.S. Dept of State ""Information on Refugees",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treasury Hanoi,1.0,the Chinese Communist Air Force,1.0,the Presidents Special Committee,1.0,REPEATED INFORMATION PRIORITY,1,SENT DEPARTMENT,4.0,support.of,1.0,U.S. MAAG personnel,1.0,,,,,pej,1.0,,,,,,,,
746,,,,,,,,,,,,,,,,,U.S. Dnbassy,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tried,1.0,the Chinese Communist GoVernment,1.0,the Presidents Special Committee Report,1.0,RHMcBricl end,1,SLACDT,1.0,t?.at,1.0,U.S. Military Assistance Forces,1.0,,,,,perSonal,1.0,,,,,,,,
747,,,,,,,,,,,,,,,,,U.S. Embassy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Truman-Attlee Conversations,1.0,the Chinese GoVernment on,1.0,the Royal Cambodian Army,1.0,RIO,1,SOai,1.0,tQward Sihanouks,1.0,U.S. Naval,2.0,,,,,po,1.0,,,,,,,,
748,,,,,,,,,,,,,,,,,U.S. Foreign Service,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Truman-Pleven Conversations,1.0,the Chinese Nationalist Government,1.0,the Rubber Study Croup,1.0,ROK,3,SPU Pescadores,1.0,tTO Mi CO,1.0,U.S. Navy,1.0,,,,,pri,1.0,,,,,,,,
749,,,,,,,,,,,,,,,,,U.S. Government,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twicmn Oher Annames,1.0,the Cochin China Council,1.0,the SECRET SECURITY,1.0,ROK fOrces,1,SRMANENT,1.0,tch,1.0,U.S. Peace Corps,1.0,,,,,rNace,1.0,,,,,,,,
750,,,,,,,,,,,,,,,,,U.S. Government Departments,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U 1,1.0,the Combined Chiefs of Staff,3.0,the SOVlet Union,1.0,ROKA,17,SS,2.0,thc Civil Guard,4.0,U.S. Special Forces,1.0,,,,,rcgardicSS,1.0,,,,,,,,
751,,,,,,,,,,,,,,,,,U.S. Intelligence Advisory Committee,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U 10,1.0,the Committee,1.0,the Security Council,8.0,RadfOrd,1,SS appoln,1.0,thc Constituent Assembly,1.0,U.S. Tordes,1.0,,,,,reSpsct,1.0,,,,,,,,
752,,,,,,,,,,,,,,,,,U.S. Intelligence Board,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U Exte,1.0,the Commonwealth Conference,1.0,the SoVlet Union,1.0,Radford,29,SSACDE,1.0,thc Council,1.0,U.S.'Air Force,1.0,,,,,roUgious,1.0,,,,,,,,
753,,,,,,,,,,,,,,,,,U.S. Interagency Intelligence Committee,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U S,1.0,the Congress of the United States of America,1.0,the Special Account of the Credit National,1.0,ReVision of Report,1,SSATO,1.0,thc Department,1.0,U.S.A.F.,1.0,,,,,ruerriHaS,1.0,,,,,,,,
754,,,,,,,,,,,,,,,,,U.S. Joint Chiefs of Staff,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U TIO N(OFFICES,1.0,the Defense Department,2.0,the Special Committee,1.0,ReactiOns,1,SUBJECT,1.0,thc Department of Defense,1.0,UAR,1.0,,,,,sOle,1.0,,,,,,,,
755,,,,,,,,,,,,,,,,,U.S. MAAG personnel,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U. S. Army,1.0,the Defense of Southeast Asia,1.0,the State Department,9.0,Reacticn,1,SUCCESSFULLY MUSTERED WORLD OPINION IN SUPPORT OF AID TO THESE,1.0,thc French Government,1.0,UN,10.0,,,,,sec,5.0,,,,,,,,
756,,,,,,,,,,,,,,,,,U.S. Military Assistance Advisory Group,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.N.,5.0,the Department of Defense,10.0,the State of Vietnam,1.0,Record of Action of the,1,SUGGESTED,1.0,thc Intcrnational Control Commission,1.0,UNGA,1.0,,,,,sinisterche5eb'f,1.0,,,,,,,,
757,,,,,,,,,,,,,,,,,U.S. Military Assistance Command,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. Army Forces, Pacific",1.0,the Department of Sate,1.0,the Successful Conclusion of the Uar,1.0,Red China,6,SUGGESTED CONGRESS AS A,1.0,thc International Control Commission,2.0,UOSO,1.0,,,,,solidarity,1.0,,,,,,,,
758,,,,,,,,,,,,,,,,,U.S. Military Assistance Group,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Chiefs of Staff,2.0,the Department of State,9.0,the Successful Conclusion of the War,1.0,Red Chinese,3,SUHMONS,1.0,thc Lao Army,1.0,UPLAND,1.0,,,,,sprCulatinn,1.0,,,,,,,,
759,,,,,,,,,,,,,,,,,U.S. National Intelligence Estimate,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Forces,1.0,"the DiVision of International Conferences,",1.0,the Three Powers,1.0,Reference Department,1,SUtton,1.0,thc Laotian Government,2.0,URY,1.0,,,,,state,1.0,,,,,,,,
760,,,,,,,,,,,,,,,,,U.S. National Intelligence Estimates,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Naval Intelligence Memorandum,1.0,the Dspartment of Defe.nse,1.0,the Trench GoVernment,1.0,Regarding Department,1,SaigOU Department of State,1.0,thc Lap Government,1.0,US Army,1.0,,,,,tIie,1.0,,,,,,,,
761,,,,,,,,,,,,,,,,,U.S. National Security Council,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN,12.0,the Economic Survey Mission,1.0,the Trench Government,2.0,Reo Of general War,1,Saigon,2.0,thc National Assembly,1.0,US Army Security Agency,1.0,,,,,tL l'as.,1.0,,,,,,,,
762,,,,,,,,,,,,,,,,,U.S. Perceptions,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNITED STATES,1.0,the Economic Survey Mission to Southeast Asia,1.0,the U. S.,5.0,Republic,1,Saigon American Embassy,1.0,thc National Revolutionary Movement,1.0,US Army Special Forccs,1.0,,,,,tTelTerldjacent,1.0,,,,,,,,
763,,,,,,,,,,,,,,,,,U.S. Senate,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNITED STATES IJFORiATION SERVICE A. Need for USIS,1.0,the Foreign Ministers,1.0,the U. S. Budgetary,1.0,Resolution,1,Saigon-Cholon,1.0,thc No Win Government,1.0,US Army Special Forces,1.0,,,,,tanKiblepro.ofsthatJ-t-4,1.0,,,,,,,,
764,,,,,,,,,,,,,,,,,U.S. State Department,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO,2.0,the Foreign Ministers Conferences,1.0,the U. S. Country Team,1.0,Respect to Indochina 1,1,Scheduled,1.0,thc OCB Working Group,1.0,US Army forces Pacific,1.0,,,,,tb.e,1.0,,,,,,,,
765,,,,,,,,,,,,,,,,,U.S.-Diem,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNQTE,3.0,the Frcnah Unlon,1.0,the U. S. Economy and Institutions,1.0,Respect to Possible U.S. Action,1,Scorotavy,1.0,thc Pacific Aboigncd,1.0,US Brigade Task Force Team,1.0,,,,,tbe Center for the Study of Democratic Insti-tutions,1.0,,,,,,,,
766,,,,,,,,,,,,,,,,,U.S.-French,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNQTE Sent Salgonyrptd Hanoi SINGAPORE,1.0,the French,2.0,the U. S. Government,1.0,Respect to Possible United States Action Regarding Indochina,1,Screen,1.0,thc Revolutionary Committee,2.0,US Contribution 155,1.0,,,,,tbe New York Times,1.0,,,,,,,,
767,,,,,,,,,,,,,,,,,U.S.A.FGeneral Lansdale,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UOSO,1.0,the French 5 Union Forces,1.0,the U. S. Joint Military Hission,1.0,RoV,1,Scuth,1.0,thc Royal Government,1.0,US FORCES IN THE EVENT OF,1.0,,,,,tbe State Department,1.0,,,,,,,,
768,,,,,,,,,,,,,,,,,UN,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URTEL,1.0,the French Air Force,1.0,the U.S. Air Force,1.0,Robertson REMt CO?',1,SecDef Cont,1.0,thc Straus Study Group,1.0,US Forces,1.0,,,,,tbe United States Government,1.0,,,,,,,,
769,,,,,,,,,,,,,,,,,UN General Assembly,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Government,1.0,the French Air Ministry,1.0,the U.S. Collins,1.0,RopmPlease,1,"SecState JAN 31, 1956",1.0,thc U. S.,1.0,US Missions,1.0,,,,,thc Arkansas Gazette of Little Roek,1.0,,,,,,,,
770,,,,,,,,,,,,,,,,,UN General Assembly's Special Political Committee,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Govi,1.0,the French Army,1.0,the U.S. Consul,1.0,Royal Khmer Anny Command,1,SecState JCS,1.0,thc Vietnamese Government,1.0,US NaVy,1.0,,,,,thc Democratic Party,1.0,,,,,,,,
771,,,,,,,,,,,,,,,,,UN Security Council,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Govt,1.0,the French Civil Administration,1.0,the U.S. Delegation,1.0,Ryukyus,1,Secrctcrint,1.0,thc conimunist bloc,1.0,US Navy,3.0,,,,,thc Johnson Administration,1.0,,,,,,,,
772,,,,,,,,,,,,,,,,,UNITED STATES OFFICE TERM OF OFFICE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Hopes,1.0,the French Command,1.0,the U.S. Economy,1.0,S,1,Secretariat,1.0,thc general bloc,1.0,US Personnel for Air Reconnaissance and Photography Instruction In and Execution of Air Ground Support Techniques Special Intelligence,1.0,,,,,thc Left Bank of Paris,1.0,,,,,,,,
773,,,,,,,,,,,,,,,,,US Army Attache,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US URGENT,1.0,the French Commonwealth,1.0,the U.S. Government,3.0,S.,1,Section I.,1.0,the 452nd NSC Meeting,1.0,USA Enclosure Indes and Briefing Items,1.0,,,,,thc National Liberation Front,2.0,,,,,,,,
774,,,,,,,,,,,,,,,,,USA Head,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USAF,1.0,the French Delegation,2.0,the U.S. Govornnc-nt,1.0,S.0.1 fP0O olCctjons,1,Section IV,1.0,the 7 Soviet Union,1.0,USAF,1.0,,,,,thc State Department,1.0,,,,,,,,
775,,,,,,,,,,,,,,,,,USCM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USIS,23.0,the French Foreign Office 4,1.0,the U.S. Joint Military Mission to Indochina,1.0,S03,1,Senate,3.0,the 7th Division,1.0,USG,4.0,,,,,thc State Department's,1.0,,,,,,,,
776,,,,,,,,,,,,,,,,,USMAAG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USIS.and,1.0,the French GoVernment,9.0,the U.S. Military Mission to Indochina,1.0,SA,1,Senate Foreign Relations Commi,1.0,the Air Force,3.0,USIA,2.0,,,,,thc United Nations,1.0,,,,,,,,
777,,,,,,,,,,,,,,,,,USN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uan,1.0,the French Government,15.0,the UN Command,2.0,SAIGON,7,Singapore Philippint 28 Hay 1956,1.0,the Airborne Group,1.0,USIB,2.0,,,,,the -95 Geneva ag me,1.0,,,,,,,,
778,,,,,,,,,,,,,,,,,USN w,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uido,1.0,the French Ministry of Overseas Territories,1.0,the Union Message,1.0,SAIGON 2 Amemba Origin Inf,1,Soai,1.0,the Annam Chain,1.0,USIS,5.0,,,,,the 20lh Assembly,1.0,,,,,,,,
779,,,,,,,,,,,,,,,,,USSR & East Europe,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Un,1.0,the French Provisional Government,1.0,the United Nations,9.0,SAIGON 8lnfo S3 G SP,1,Soal,1.0,the Asia Foundation,1.0,USN,2.0,,,,,the Air Mobile Division,1.0,,,,,,,,
780,,,,,,,,,,,,,,,,,Un,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Union,1.0,the French Rearmament Program,1.0,the United Nations Security Council,1.0,SAIGON EYES 4,1,SocDcf,1.0,the Bank of China,1.0,USNS CORE,1.0,,,,,the Algerian National Liberation Front,1.0,,,,,,,,
781,,,,,,,,,,,,,,,,,Union Youth Federation,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unite,1.0,the French Union,2.0,the United States Government,6.0,SC,4,Socreteriat,1.0,the British Commonwealthin August,1.0,USSR Exercises,1.0,,,,,the AmerIcan Government,1.0,,,,,,,,
782,,,,,,,,,,,,,,,,,United Front,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United,5.0,the French Union Forces,3.0,the United Status,1.0,SC resQlution,1,SouthVietnam,1.0,the Burmese GoVernment,1.0,Unification L,1.0,,,,,the American Government,3.0,,,,,,,,
783,,,,,,,,,,,,,,,,,United Nations,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United 3t?.teS,1.0,the General Assembly,3.0,the Viet Minh Government,1.0,SCO.GO,1,Stab SP,1.0,the Cambodian Government,5.0,United Nations,10.0,,,,,the Ash-Ashmore,1.0,,,,,,,,
784,,,,,,,,,,,,,,,,,United States Objectives and Courses of Action with Respect to Southeast Asia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Nation.-,1.0,the General Assembly of the United,1.0,the Vietnamese Army,9.0,SCOTTEN,1,Stasscn5s,1.0,the Cambodians N ',1.0,United Nations Observer Group,1.0,,,,,the Ashmore-Baggs,1.0,,,,,,,,
785,,,,,,,,,,,,,,,,,United States Operations Mission to Vietnam,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Nations,3.0,the General Assembly of the United Nations,1.0,the Vietnamese GoVernment,2.0,SEA,5,Stassens,1.0,the Can Iao Party,1.0,United Nations Observers,1.0,,,,,the Assembly of the United Nations,1.0,,,,,,,,
786,,,,,,,,,,,,,,,,,Urban,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Nations ',1.0,the GoVernment For the GoVernment of the .,1.0,the Vietnamese Government,1.0,SEC?ST,1,Statc Department,1.0,the Can Iao Party's,1.0,United State,1.0,,,,,the Austrian Red Cross Society,1.0,,,,,,,,
787,,,,,,,,,,,,,,,,,VC,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Natoiis,1.0,the GoVernment of,2.0,the Vietnamese National Army,3.0,SECMET,1,State,73.0,the Can Lao Party,1.0,United States Category,1.0,,,,,the Bertrand Russell International Tribunal,1.0,,,,,,,,
788,,,,,,,,,,,,,,,,,VHA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United St 1,1.0,the GoVernment of Burma,1.0,the Vietnamese National Congress,1.0,SECRE,1,State Action Info,1.0,the Central Committee,1.0,United States Information Agency,1.0,,,,,the British Committee for Peace,1.0,,,,,,,,
789,,,,,,,,,,,,,,,,,VKQDD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Statca Chiefs of Staff,1.0,the GoVernment of Thailand,1.0,the Views of the Commander,1.0,SECTION PRIORITY LONDON,1,State Bureau of FAR,1.0,the Chinese National Government,2.0,United States National Interests,1.0,,,,,the Cambodian Government to,1.0,,,,,,,,
790,,,,,,,,,,,,,,,,,VNA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States Army Forces, Pacific",1.0,the GoVernment of the United States,1.0,the Vnitod Etatos sho;3,1.0,SECTO,15,State Department,7.0,the Chinone Conunists,1.0,Uno,1.0,,,,,the Center for the .Mtudy of Democratic Institutions,1.0,,,,,,,,
791,,,,,,,,,,,,,,,,,VNQDD,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States Command,1.0,the GoVernment of the United States of America,5.0,the Western Powers,1.0,SENT DEPARTMENT,5,State Dulles,3.0,the Civil Guard,15.0,Untrained Civil Guard,1.0,,,,,the Center for the Study of Democratic Institutions,2.0,,,,,,,,
792,,,,,,,,,,,,,,,,,Viet,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States Government,1.0,the Government of Burma,1.0,the ad hoc committee,1.0,SOUTHEAST,1,State Info SS Rscpt DECK,1.0,the Commission,1.0,V.N.,3.0,,,,,the Central Committee,1.0,,,,,,,,
793,,,,,,,,,,,,,,,,,Viet Fan,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States Government Ventured,1.0,the Government of the Republic of Vietnam,1.0,the organisation of ',1.0,SOoperation,1,State for Fcreign Affairs,1.0,the Committee for the Defense of Nation',1.0,VC,4.0,,,,,the Chinese Peoples Republic,2.0,,,,,,,,
794,,,,,,,,,,,,,,,,,Viet Minhs,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United StatesGovernment,1.0,the Government of the United States of America,1.0,the organization of thc ',1.0,SOtne,1,State-Defense,1.0,the Communist Bank of China,1.0,VHILE,1.0,,,,,the Congress of the United States,1.0,,,,,,,,
795,,,,,,,,,,,,,,,,,Vietnam Information Notes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Statesstrategic,1.0,the Hanoi-Haiphong Delta,1.0,theI French Training Command,1.0,SOund,1,Stete,1.0,the Communist Bloc,1.0,VIL,1.0,,,,,the Constituent Assembly,1.0,,,,,,,,
796,,,,,,,,,,,,,,,,,Vietnam-Cambodian Buddhist Association,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Sultss Standards,1.0,the Indochina Provisional Government,2.0,tho Anorican Army,1.0,SOuthem,1,Study Group,1.0,the Communist Democratic Republic of Vietnam,1.0,VNN,1.0,,,,,the Council Aso,1.0,,,,,,,,
797,,,,,,,,,,,,,,,,,Vietnamese Communist Party,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Units,1.0,the Indonesian GoVernment,1.0,tho Federal GoVernment,1.0,SP,1,Sturm,1.0,the Country Team,2.0,Varied,1.0,,,,,the Council of State Governments,1.0,,,,,,,,
798,,,,,,,,,,,,,,,,,Vietnamese Party,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uno,1.0,the Intelligence Advisory Ccinmittee,1.0,tho International Envoi Organisation,1.0,SPEAGulli PStarm REP,1,Svc Elements,1.0,the Defence Department,1.0,Vehicle,1.0,,,,,the DRV Embassy,2.0,,,,,,,,
799,,,,,,,,,,,,,,,,,Vietnams,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnrinestionaLlv,1.0,the Joint Chiefs of Staff,45.0,tho Naval Forces,1.0,SPOT,1,Svtbility,1.0,the Defense Department,1.0,Vetoed,1.0,,,,,the DRV Foreign Ministry,1.0,,,,,,,,
